6.500000000000000222e-01,1.987665266000000042e+00,-9.034088774499999808e-01,4.037004201900000311e+00,2.710226632299999938e+00,1.000000000000000000e+00
6.600000000000000311e-01,1.978974703400000035e+00,-8.345105542099999774e-01,4.063075889900000348e+00,2.503531662599999930e+00,1.000000000000000000e+00
6.700000000000000400e-01,1.970978763900000041e+00,-7.644996738899999533e-01,4.087063708299999654e+00,2.293499021700000196e+00,1.000000000000000000e+00
6.800000000000000488e-01,1.963688107699999907e+00,-6.934695739699999750e-01,4.108935676899999834e+00,2.080408721900000035e+00,1.000000000000000000e+00
6.899999999999999467e-01,1.957112454500000043e+00,-6.215149506999999574e-01,4.128662636399999641e+00,1.864544852100000094e+00,1.000000000000000000e+00
6.999999999999999556e-01,1.951260570999999944e+00,-5.487317329299999935e-01,4.146218286999999947e+00,1.646195198800000092e+00,1.000000000000000000e+00
7.099999999999999645e-01,1.946140258700000070e+00,-4.752169541699999833e-01,4.161579223899999569e+00,1.425650862499999949e+00,1.000000000000000000e+00
7.199999999999999734e-01,1.941758343999999914e+00,-4.010686232199999757e-01,4.174724967999999592e+00,1.203205869700000097e+00,1.000000000000000000e+00
7.299999999999999822e-01,1.938120668799999891e+00,-3.263855935400000186e-01,4.185637993700000337e+00,9.791567806200000001e-01,1.000000000000000000e+00
7.399999999999999911e-01,1.935232082700000023e+00,-2.512674314300000211e-01,4.194303751799999702e+00,7.538022943000000087e-01,1.000000000000000000e+00
7.500000000000000000e-01,1.933096436900000104e+00,-1.758142833199999866e-01,4.200710689300000134e+00,5.274428499700000161e-01,1.000000000000000000e+00
7.600000000000000089e-01,1.931716578499999892e+00,-1.001267422199999951e-01,4.204850264500000101e+00,3.003802266600000270e-01,1.000000000000000000e+00
7.700000000000000178e-01,1.931094347099999942e+00,-2.430571363700000098e-02,4.206716958700000397e+00,7.291714090999999731e-02,1.000000000000000000e+00
7.800000000000000266e-01,1.931230572300000059e+00,5.154771896199999981e-02,4.206308283200000275e+00,-1.546431568899999942e-01,1.000000000000000000e+00
7.900000000000000355e-01,1.932125072400000088e+00,1.273324288999999887e-01,4.203624782800000403e+00,-3.819972867099999947e-01,1.000000000000000000e+00
8.000000000000000444e-01,1.933776654899999947e+00,2.029473811399999938e-01,4.198670035200000150e+00,-6.088421434199999815e-01,1.000000000000000000e+00
8.100000000000000533e-01,1.936183117999999981e+00,2.782917669400000182e-01,4.191450645899999827e+00,-8.348753008200000547e-01,1.000000000000000000e+00
8.199999999999999512e-01,1.939341253400000076e+00,3.532651382800000017e-01,4.181976239699999986e+00,-1.059795414899999955e+00,1.000000000000000000e+00
8.299999999999999600e-01,1.943246850800000036e+00,4.277675417899999832e-01,4.170259447700000344e+00,-1.283302625399999952e+00,1.000000000000000000e+00
8.399999999999999689e-01,1.947894703100000013e+00,5.016996519599999926e-01,4.156315890700000182e+00,-1.505098955900000091e+00,1.000000000000000000e+00
8.499999999999999778e-01,1.953278614000000024e+00,5.749629035900000185e-01,4.140164157900000141e+00,-1.724888710799999947e+00,1.000000000000000000e+00
8.599999999999999867e-01,1.959391405799999930e+00,6.474596232199999468e-01,4.121825782600000210e+00,-1.942378869699999955e+00,1.000000000000000000e+00
8.699999999999999956e-01,1.966224928900000002e+00,7.190931592899999503e-01,4.101325213199999986e+00,-2.157279477899999964e+00,1.000000000000000000e+00
8.800000000000000044e-01,1.973770073000000069e+00,7.897680110400000508e-01,4.078689780899999562e+00,-2.369304033100000151e+00,1.000000000000000000e+00
8.900000000000000133e-01,1.982016779100000070e+00,8.593899557899999930e-01,4.053949662700000012e+00,-2.578169867400000204e+00,1.000000000000000000e+00
9.000000000000000222e-01,1.990954052700000032e+00,9.278661746199999838e-01,4.027137842000000134e+00,-2.783598523899999844e+00,1.000000000000000000e+00
9.100000000000000311e-01,2.000569978700000195e+00,9.951053760400000447e-01,3.998290063799999849e+00,-2.985316128100000022e+00,1.000000000000000000e+00
9.200000000000000400e-01,2.010851737499999903e+00,1.061017917700000091e+00,3.967444787499999848e+00,-3.183053753199999836e+00,1.000000000000000000e+00
9.300000000000000488e-01,2.021785621499999852e+00,1.125515926100000064e+00,3.934643135500000000e+00,-3.376547778299999969e+00,1.000000000000000000e+00
9.399999999999999467e-01,2.033357053800000092e+00,1.188513413299999932e+00,3.899928838700000178e+00,-3.565540239999999805e+00,1.000000000000000000e+00
9.499999999999999556e-01,2.045550607500000062e+00,1.249926392099999894e+00,3.863348177499999814e+00,-3.749779176400000136e+00,1.000000000000000000e+00
9.599999999999999645e-01,2.058350026399999866e+00,1.309672987599999949e+00,3.824949920799999958e+00,-3.929018962899999856e+00,1.000000000000000000e+00
9.699999999999999734e-01,2.071738246499999825e+00,1.367673546600000067e+00,3.784785260500000081e+00,-4.103020639700000416e+00,1.000000000000000000e+00
9.799999999999999822e-01,2.085697418800000147e+00,1.423850743400000063e+00,3.742907743600000003e+00,-4.271552230200000189e+00,1.000000000000000000e+00
9.899999999999999911e-01,2.100208933099999786e+00,1.478129683599999966e+00,3.699373200600000189e+00,-4.434389050700000112e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.115253442999999844e+00,1.530438003200000008e+00,3.654239671000000023e+00,-4.591314009599999579e+00,1.000000000000000000e+00
1.010000000000000009e+00,2.130810891299999899e+00,1.580705965599999985e+00,3.607567326199999869e+00,-4.742117896799999954e+00,1.000000000000000000e+00
1.020000000000000018e+00,2.146860536999999791e+00,1.628866554300000047e+00,3.559418389100000191e+00,-4.886599662800000132e+00,1.000000000000000000e+00
1.030000000000000027e+00,2.163380983000000146e+00,1.674855562200000092e+00,3.509857051100000014e+00,-5.024566686700000062e+00,1.000000000000000000e+00
1.040000000000000036e+00,2.180350204399999825e+00,1.718611677599999998e+00,3.458949386700000073e+00,-5.155835032899999781e+00,1.000000000000000000e+00
1.050000000000000044e+00,2.197745578300000169e+00,1.760076565399999904e+00,3.406763265199999946e+00,-5.280229696300000164e+00,1.000000000000000000e+00
1.060000000000000053e+00,2.215543913199999881e+00,1.799194945300000015e+00,3.353368260499999920e+00,-5.397584836000000053e+00,1.000000000000000000e+00
1.070000000000000062e+00,2.233721480699999873e+00,1.835914665200000018e+00,3.298835557799999929e+00,-5.507743995600000275e+00,1.000000000000000000e+00
1.080000000000000071e+00,2.252254046900000084e+00,1.870186770899999962e+00,3.243237859400000200e+00,-5.610560312799999672e+00,1.000000000000000000e+00
1.090000000000000080e+00,2.271116904199999897e+00,1.901965571400000110e+00,3.186649287299999855e+00,-5.705896714199999664e+00,1.000000000000000000e+00
1.100000000000000089e+00,2.290284905100000046e+00,1.931208699599999967e+00,3.129145284599999854e+00,-5.793626098899999910e+00,1.000000000000000000e+00
1.110000000000000098e+00,2.309732495100000005e+00,1.957877169100000092e+00,3.070802514799999994e+00,-5.873631507299999832e+00,1.000000000000000000e+00
1.120000000000000107e+00,2.329433746799999927e+00,1.981935425799999928e+00,3.011698759500000211e+00,-5.945806277299999998e+00,1.000000000000000000e+00
1.129999999999999893e+00,2.349362394999999992e+00,2.003351395600000195e+00,2.951912815000000023e+00,-6.010054186699999690e+00,1.000000000000000000e+00
1.139999999999999902e+00,2.369491871000000138e+00,2.022096526999999977e+00,2.891524387100000038e+00,-6.066289581100000383e+00,1.000000000000000000e+00
1.149999999999999911e+00,2.389795338499999922e+00,2.038145829399999887e+00,2.830613984599999799e+00,-6.114437488300000112e+00,1.000000000000000000e+00
1.159999999999999920e+00,2.410245729100000123e+00,2.051477906100000137e+00,2.769262812600000068e+00,-6.154433718199999959e+00,1.000000000000000000e+00
1.169999999999999929e+00,2.430815778900000002e+00,2.062074982800000011e+00,2.707552663299999995e+00,-6.186224948499999599e+00,1.000000000000000000e+00
1.179999999999999938e+00,2.451478063999999790e+00,2.069922931799999866e+00,2.645565807900000177e+00,-6.209768795499999605e+00,1.000000000000000000e+00
1.189999999999999947e+00,2.472205037899999791e+00,2.075011290299999978e+00,2.583384886400000191e+00,-6.225033870899999933e+00,1.000000000000000000e+00
1.199999999999999956e+00,2.492969067599999811e+00,2.077333274499999938e+00,2.521092797300000132e+00,-6.231999823599999822e+00,1.000000000000000000e+00
1.209999999999999964e+00,2.513742470800000017e+00,2.076885788899999863e+00,2.458772587699999956e+00,-6.230657366700000033e+00,1.000000000000000000e+00
1.219999999999999973e+00,2.534497552699999989e+00,2.073669429999999814e+00,2.396507341800000024e+00,-6.221008289900000321e+00,1.000000000000000000e+00
1.229999999999999982e+00,2.555206643100000008e+00,2.067688485700000189e+00,2.334380070799999984e+00,-6.203065457200000132e+00,1.000000000000000000e+00
1.239999999999999991e+00,2.575842132700000064e+00,2.058950929899999949e+00,2.272473601799999798e+00,-6.176852789799999854e+00,1.000000000000000000e+00
1.250000000000000000e+00,2.596376510799999870e+00,2.047468411300000124e+00,2.210870467699999953e+00,-6.142405233899999928e+00,1.000000000000000000e+00
1.260000000000000009e+00,2.616782401100000044e+00,2.033256238199999899e+00,2.149652796699999868e+00,-6.099768714499999689e+00,1.000000000000000000e+00
1.270000000000000018e+00,2.637032598799999850e+00,2.016333357999999798e+00,2.088902203499999999e+00,-6.049000074100000290e+00,1.000000000000000000e+00
1.280000000000000027e+00,2.657100106800000194e+00,1.996722332200000061e+00,2.028699679699999869e+00,-5.990166996600000182e+00,1.000000000000000000e+00
1.290000000000000036e+00,2.676958171199999903e+00,1.974449305800000110e+00,1.969125486500000077e+00,-5.923347917400000107e+00,1.000000000000000000e+00
1.300000000000000044e+00,2.696580317500000046e+00,1.949543972899999922e+00,1.910259047400000076e+00,-5.848631918699999765e+00,1.000000000000000000e+00
1.310000000000000053e+00,2.715940386000000206e+00,1.922039536900000067e+00,1.852178842100000056e+00,-5.766118610800000432e+00,1.000000000000000000e+00
1.320000000000000062e+00,2.735012565899999970e+00,1.891972666400000058e+00,1.794962302400000098e+00,-5.675917999200000175e+00,1.000000000000000000e+00
1.330000000000000071e+00,2.753771430500000061e+00,1.859383446000000051e+00,1.738685708400000030e+00,-5.578150337900000366e+00,1.000000000000000000e+00
1.340000000000000080e+00,2.772191970899999802e+00,1.824315323200000005e+00,1.683424087399999935e+00,-5.472945969499999563e+00,1.000000000000000000e+00
1.350000000000000089e+00,2.790249628899999834e+00,1.786815050199999977e+00,1.629251113300000053e+00,-5.360445150700000383e+00,1.000000000000000000e+00
1.360000000000000098e+00,2.807920330500000006e+00,1.746932622000000102e+00,1.576239008599999991e+00,-5.240797866100000313e+00,1.000000000000000000e+00
1.370000000000000107e+00,2.825180517200000185e+00,1.704721209199999921e+00,1.524458448400000110e+00,-5.114163627599999984e+00,1.000000000000000000e+00
1.379999999999999893e+00,2.842007178099999809e+00,1.660237087400000089e+00,1.473978465699999907e+00,-4.980711262099999814e+00,1.000000000000000000e+00
1.389999999999999902e+00,2.858377880099999935e+00,1.613539562099999936e+00,1.424866359699999974e+00,-4.840618686200000020e+00,1.000000000000000000e+00
1.399999999999999911e+00,2.874270797999999960e+00,1.564690889800000040e+00,1.377187605899999889e+00,-4.694072669399999675e+00,1.000000000000000000e+00
1.409999999999999920e+00,2.889664743700000038e+00,1.513756194900000018e+00,1.331005768900000108e+00,-4.541268584700000055e+00,1.000000000000000000e+00
1.419999999999999929e+00,2.904539194099999833e+00,1.460803382699999986e+00,1.286382417700000058e+00,-4.382410148099999958e+00,1.000000000000000000e+00
1.429999999999999938e+00,2.918874318899999931e+00,1.405903049099999969e+00,1.243377043399999993e+00,-4.217709147299999906e+00,1.000000000000000000e+00
1.439999999999999947e+00,2.932651006599999999e+00,1.349128386400000101e+00,1.202046980099999995e+00,-4.047385159300000090e+00,1.000000000000000000e+00
1.449999999999999956e+00,2.945850890500000041e+00,1.290555085899999899e+00,1.162447328600000107e+00,-3.871665257600000132e+00,1.000000000000000000e+00
1.459999999999999964e+00,2.958456372500000153e+00,1.230261236400000069e+00,1.124630882399999976e+00,-3.690783709200000207e+00,1.000000000000000000e+00
1.469999999999999973e+00,2.970450647399999866e+00,1.168327220899999963e+00,1.088648057899999966e+00,-3.504981662800000120e+00,1.000000000000000000e+00
1.479999999999999982e+00,2.981817724399999925e+00,1.104835608999999996e+00,1.054546826900000012e+00,-3.314506826900000203e+00,1.000000000000000000e+00
1.489999999999999991e+00,2.992542449100000113e+00,1.039871046600000071e+00,1.022372652600000098e+00,-3.119613139700000204e+00,1.000000000000000000e+00
1.500000000000000000e+00,3.002610523600000025e+00,9.735201435200000475e-01,9.921684291000000266e-01,-2.920560430600000146e+00,1.000000000000000000e+00
1.510000000000000009e+00,3.012008525200000175e+00,9.058713578799999500e-01,9.639744242800000196e-01,-2.717614073700000077e+00,1.000000000000000000e+00
1.520000000000000018e+00,3.020723924699999952e+00,8.370148779999999622e-01,9.378282259600000392e-01,-2.511044634000000109e+00,1.000000000000000000e+00
1.530000000000000027e+00,3.028745102699999858e+00,7.670425023200000414e-01,9.137646918499999771e-01,-2.301127506999999905e+00,1.000000000000000000e+00
1.540000000000000036e+00,3.036061365600000173e+00,6.960475169600000012e-01,8.918159031100000300e-01,-2.088142550899999783e+00,1.000000000000000000e+00
1.550000000000000044e+00,3.042662959499999875e+00,6.241245713899999936e-01,8.720111215200000432e-01,-1.872373714200000094e+00,1.000000000000000000e+00
1.560000000000000053e+00,3.048541083199999946e+00,5.513695522099999469e-01,8.543767505399999518e-01,-1.654108656600000060e+00,1.000000000000000000e+00
1.570000000000000062e+00,3.053687899999999900e+00,4.778794553399999812e-01,8.389363000299999706e-01,-1.433638366000000053e+00,1.000000000000000000e+00
1.580000000000000071e+00,3.058096548299999995e+00,4.037522566699999760e-01,8.257103550000000070e-01,-1.211256770000000094e+00,1.000000000000000000e+00
1.590000000000000080e+00,3.061761150600000203e+00,3.290867814799999791e-01,8.147165480500000445e-01,-9.872603444499999936e-01,1.000000000000000000e+00
1.600000000000000089e+00,3.064676821299999965e+00,2.539825727000000199e-01,8.059695359899999856e-01,-7.619477180899999480e-01,1.000000000000000000e+00
1.610000000000000098e+00,3.066839673300000069e+00,1.785397581100000020e-01,7.994809801800000226e-01,-5.356192743400000067e-01,1.000000000000000000e+00
1.620000000000000107e+00,3.068246822999999956e+00,1.028589169800000064e-01,7.952595310800000261e-01,-3.085767509399999775e-01,1.000000000000000000e+00
1.629999999999999893e+00,3.068896394399999838e+00,2.704094586799999853e-02,7.933108166700000297e-01,-8.112283760499999774e-02,1.000000000000000000e+00
1.639999999999999902e+00,3.068787521700000021e+00,-4.881307582899999803e-02,7.936374349300000519e-01,1.464392274899999902e-01,1.000000000000000000e+00
1.649999999999999911e+00,3.067920349900000065e+00,-1.246020206600000069e-01,7.962389504400000373e-01,3.738060619699999920e-01,1.000000000000000000e+00
1.659999999999999920e+00,3.066296035000000142e+00,-2.002248479200000042e-01,8.011118948700000075e-01,6.006745437499999563e-01,1.000000000000000000e+00
1.669999999999999929e+00,3.063916742800000037e+00,-2.755807383800000232e-01,8.082497717000000081e-01,8.267422151400000141e-01,1.000000000000000000e+00
1.679999999999999938e+00,3.060785645100000174e+00,-3.505692286900000121e-01,8.176430648200000428e-01,1.051707686100000094e+00,1.000000000000000000e+00
1.689999999999999947e+00,3.056906916299999999e+00,-4.250903453100000062e-01,8.292792512200000132e-01,1.275271035899999905e+00,1.000000000000000000e+00
1.699999999999999956e+00,3.052285727400000148e+00,-4.990447377900000259e-01,8.431428177199999929e-01,1.497134213400000080e+00,1.000000000000000000e+00
1.709999999999999964e+00,3.046928239500000135e+00,-5.723338112300000446e-01,8.592152816200000487e-01,1.717001433699999913e+00,1.000000000000000000e+00
1.719999999999999973e+00,3.040841594899999834e+00,-6.448598577399999865e-01,8.774752153299999469e-01,1.934579573199999958e+00,1.000000000000000000e+00
1.729999999999999982e+00,3.034033908300000082e+00,-7.165261866500000076e-01,8.978982749999999680e-01,2.149578559900000130e+00,1.000000000000000000e+00
1.739999999999999991e+00,3.026514255699999989e+00,-7.872372534799999544e-01,9.204572329000000330e-01,2.361711760399999971e+00,1.000000000000000000e+00
1.750000000000000000e+00,3.018292662099999912e+00,-8.568987873000000199e-01,9.451220137700000468e-01,2.570696361900000060e+00,1.000000000000000000e+00
1.760000000000000009e+00,3.009380088399999931e+00,-9.254179163700000377e-01,9.718597348799999924e-01,2.776253749099999890e+00,1.000000000000000000e+00
1.770000000000000018e+00,2.999788416699999960e+00,-9.927032920199999610e-01,1.000634749899999898e+00,2.978109876099999997e+00,1.000000000000000000e+00
1.780000000000000027e+00,2.989530434499999778e+00,-1.058665210400000056e+00,1.031408696399999991e+00,3.175995631100000161e+00,1.000000000000000000e+00
1.790000000000000036e+00,2.978619817699999839e+00,-1.123215732000000022e+00,1.064140547000000048e+00,3.369647195899999836e+00,1.000000000000000000e+00
1.800000000000000044e+00,2.967071111900000169e+00,-1.186268799100000049e+00,1.098786664199999930e+00,3.558806397200000138e+00,1.000000000000000000e+00
1.810000000000000053e+00,2.954899714000000177e+00,-1.247740350199999959e+00,1.135300858099999921e+00,3.743221050499999869e+00,1.000000000000000000e+00
1.820000000000000062e+00,2.942121850399999961e+00,-1.307548432399999960e+00,1.173634448700000110e+00,3.922645297199999881e+00,1.000000000000000000e+00
1.830000000000000071e+00,2.928754556599999948e+00,-1.365613310399999891e+00,1.213736330099999927e+00,4.096839931299999904e+00,1.000000000000000000e+00
1.840000000000000080e+00,2.914815653599999834e+00,-1.421857573100000049e+00,1.255553039200000054e+00,4.265572719299999704e+00,1.000000000000000000e+00
1.850000000000000089e+00,2.900323724500000200e+00,-1.476206236399999927e+00,1.299028826400000058e+00,4.428618709100000217e+00,1.000000000000000000e+00
1.860000000000000098e+00,2.885298089800000021e+00,-1.528586843400000062e+00,1.344105730599999937e+00,4.585760530099999954e+00,1.000000000000000000e+00
1.870000000000000107e+00,2.869758781399999847e+00,-1.578929561100000045e+00,1.390723655900000022e+00,4.736788683300000358e+00,1.000000000000000000e+00
1.879999999999999893e+00,2.853726516000000046e+00,-1.627167273400000003e+00,1.438820452000000083e+00,4.881501820199999564e+00,1.000000000000000000e+00
1.889999999999999902e+00,2.837222667699999867e+00,-1.673235670399999986e+00,1.488331996799999946e+00,5.019707011300000410e+00,1.000000000000000000e+00
1.899999999999999911e+00,2.820269239199999944e+00,-1.717073334499999993e+00,1.539192282399999945e+00,5.151220003499999756e+00,1.000000000000000000e+00
